panel,alternative_id,criterion_id,u0,u_lower,u_upper,interval_width,m_L,m_B,m_Neg,boundary_discordance,rho,ignorance_mass,epsilon_n,epsilon_p,config_threshold,config_target_mode,config_median_band_radius,config_epsilon_multiplier,config_nu,config_t2nn_weight,config_boundary_metric,config_rho_power,config_equal_spacing,p0_VWI,singleton_VWI,p0_PI,singleton_PI,p0_EI,singleton_EI,p0_SI,singleton_SI,p0_VSI,singleton_VSI,p0_AI,singleton_AI
B,A3,D4,0.36941347313694162,0.35169482936809587,0.39188961899817032,0.040194789630074446,0,0.80000000000000004,0.20000000000000001,0.050243487037593043,0.050243487037593043,0.040194789630074439,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0.08470538114529802,0.08470538114529802,0.11529461885470199,0.11529461885470199,0.32645208705986378,0.31004999585527632,0.47354791294013626,0.44975521451464923,0,0,0,0
B,A3,D5,0.39860221787080496,0.3784581269871059,0.42566256272871572,0.047204435741609818,0,0.90000000000000002,0.10000000000000001,0.052449373046233108,0.052449373046233108,0.047204435741609797,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.41362592608982041,0.39193150559074175,0.48637407391017967,0.46086405866764851,0,0,0,0
B,A3,D6,0.50552641849748825,0.49942738570215595,0.51164301339480678,0.012215627692650832,0.40000000000000002,0.40000000000000002,0.20000000000000001,0.030539069231627042,0.030539069231627042,0.012215627692650818,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.20000000000000001,0.20000000000000001,0.077648000392170846,0.075276702732496925,0.32235199960782918,0.31250766957485226,0.40000000000000002,0.40000000000000002,0,0
B,A3,D7,0.34207542981313532,0.32626134091050796,0.36971452611817396,0.043453185207666001,0,0.90000000000000002,0.10000000000000001,0.048281316897406668,0.048281316897406668,0.043453185207666001,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.62048991642852624,0.59053184614179521,0.27951008357147383,0.26601496865053886,0,0,0,0
B,A3,D8,0.46022381178478033,0.44749352614898619,0.47956905669529087,0.032075530546304687,0.30000000000000004,0.59999999999999998,0.10000000000000001,0.053459217577174464,0.053459217577174464,0.03207553054630468,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.34130860368122984,0.3230625127760734,0.25869139631877019,0.24486195667762203,0.30000000000000004,0.30000000000000004,0,0
B,A3,D9,0.28443837026515928,0.27170808462936519,0.30378361517566987,0.032075530546304687,0,0.59999999999999998,0.40000000000000002,0.053459217577174464,0.053459217577174464,0.03207553054630468,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0.081403837654992109,0.081403837654992109,0.31859616234500793,0.31859616234500793,0.34130860368122984,0.3230625127760734,0.25869139631877019,0.24486195667762203,0,0,0,0
B,A3,D10,0.26793539015969381,0.2587320687966011,0.28599473549392995,0.027262666697328852,0,0.69999999999999996,0.30000000000000004,0.038946666710469827,0.038946666710469827,0.027262666697328877,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0.082388089140117665,0.082388089140117665,0.21761191085988238,0.21761191085988238,0.55011512051127065,0.52868997026032827,0.14988487948872928,0.14404736304234281,0,0,0,0
B,A4,D1,0.61042938037116112,0.59933516900499262,0.62606184740070125,0.026726678395708636,0.5,0.5,0,0.05345335679141721,0.05345335679141721,0.026726678395708605,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.25109586506317155,0.23767394819910032,0.24890413493682848,0.23559937340519113,0.31518190411681585,0.31518190411681585,0.18481809588318415,0.18481809588318415
B,A4,D2,0.65800060684248574,0.65158850448673855,0.66415531024370122,0.012566805756962673,0.5,0.5,0,0.02513361151392534,0.02513361151392534,0.01256680575696267,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.077005419253217258,0.07506999496123995,0.42299458074678276,0.41236319928179738,0.31518190411681585,0.31518190411681585,0.18481809588318415,0.18481809588318415
B,A4,D3,0.49683450765983295,0.48509106602437302,0.50899263948357387,0.023901573459200853,0.20000000000000001,0.69999999999999996,0.10000000000000001,0.034145104941715583,0.034145104941715583,0.023901573459200905,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.15626520601082397,0.15092951415284556,0.54373479398917601,0.52516891238795349,0.20000000000000001,0.20000000000000001,0,0
B,A4,D4,0.82642501828003867,0.82199535733782736,0.83204405474534593,0.01004869740751857,0.80000000000000004,0.20000000000000001,0,0.050243487037593043,0.050243487037593043,0.01004869740751861,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.081613021764965946,0.077512498963819079,0.11838697823503407,0.11243880362866231,0.20036009118641421,0.20036009118641421,0.59963990881358586,0.59963990881358586
B,A4,D5,0.53779702304148813,0.52559895745082352,0.55003021283612519,0.024431255385301665,0.20000000000000001,0.80000000000000004,0,0.030539069231627042,0.030539069231627042,0.024431255385301637,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.15529600078434169,0.15055340546499385,0.64470399921565835,0.62501533914970453,0.20000000000000001,0.20000000000000001,0,0
B,A4,D6,0.68915163919473565,0.68273953683898836,0.69530634259595103,0.012566805756962673,0.5,0.5,0,0.02513361151392534,0.02513361151392534,0.01256680575696267,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.077005419253217258,0.07506999496123995,0.42299458074678276,0.41236319928179738,0.2140879878038541,0.2140879878038541,0.28591201219614593,0.28591201219614593
B,A4,D7,0.56506597807995917,0.55393905772792407,0.57709426970179578,0.023155211973871714,0.40000000000000002,0.59999999999999998,0,0.038592019956452887,0.038592019956452887,0.023155211973871732,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.1576308887286603,0.15154759432509043,0.44236911127133971,0.42529719370103786,0.40000000000000002,0.40000000000000002,0,0
B,A4,D8,0.40662441198301624,0.39263519230487642,0.42913983022439733,0.03650463791952091,0.20000000000000001,0.69999999999999996,0.10000000000000001,0.05214948274217273,0.05214948274217273,0.03650463791952091,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0.10000000000000001,0.10000000000000001,0,0,0.43320427955151503,0.41061290045120796,0.26679572044848493,0.25288246162927114,0.20000000000000001,0.20000000000000001,0,0
B,A4,D9,0.59385271495567005,0.58056373212903578,0.6107098243515916,0.03014609222255582,0.40000000000000002,0.59999999999999998,0,0.050243487037593043,0.050243487037593043,0.030146092222555824,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.24483906529489782,0.23253749689145722,0.35516093470510218,0.33731641088598691,0.2292433388446142,0.2292433388446142,0.17075666115538579,0.17075666115538579
B,A4,D10,0.53255742369153813,0.5259397373633834,0.53872900335111096,0.012789265987727561,0.30000000000000004,0.59999999999999998,0.10000000000000001,0.021315443312879247,0.021315443312879247,0.012789265987727548,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.076598364362881588,0.074965636269445315,0.52340163563711839,0.51224509774282712,0.30000000000000004,0.30000000000000004,0,0
B,A5,D1,0.72864733838124396,0.72308387820522646,0.73466148419216226,0.011577605986935802,0.69999999999999996,0.30000000000000004,0,0.038592019956452846,0.038592019956452846,0.011577605986935855,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.078815444364330162,0.075773797162545231,0.22118455563566988,0.21264859685051896,0.374874187043444,0.374874187043444,0.32512581295655607,0.32512581295655607
B,A5,D2,0.80308143325876657,0.79865177231655526,0.80870046972407383,0.01004869740751857,0.80000000000000004,0.20000000000000001,0,0.050243487037593043,0.050243487037593043,0.01004869740751861,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.081613021764965946,0.077512498963819079,0.11838697823503407,0.11243880362866231,0.27611663125544772,0.27611663125544772,0.52388336874455221,0.52388336874455221
B,A5,D3,0.63540336531898356,0.62516141515451396,0.64718490065516998,0.022023485500656026,0.5,0.5,0,0.044046971001311948,0.044046971001311948,0.022023485500655974,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.15970170738177847,0.15266733090787327,0.34029829261822153,0.32530918359147076,0.31518190411681585,0.31518190411681585,0.18481809588318415,0.18481809588318415
B,A5,D4,0.68596587477053972,0.67710655288611676,0.69720394770115401,0.020097394815037251,0.59999999999999998,0.40000000000000002,0,0.050243487037593043,0.050243487037593043,0.020097394815037219,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.16322604352993189,0.15502499792763816,0.23677395647006813,0.22487760725732461,0.29324991497283748,0.29324991497283748,0.3067500850271625,0.3067500850271625
B,A5,D5,0.66792317527136746,0.66130548894321262,0.67409475493094018,0.012789265987727561,0.40000000000000002,0.59999999999999998,0,0.021315443312879247,0.021315443312879247,0.012789265987727548,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.076598364362881588,0.074965636269445315,0.52340163563711839,0.51224509774282712,0.13805831562772386,0.13805831562772386,0.26194168437227611,0.26194168437227611
B,A5,D6,0.64323838558099256,0.63687324276309543,0.6529110080362478,0.016037765273152371,0.59999999999999998,0.30000000000000004,0.10000000000000001,0.053459217577174409,0.053459217577174409,0.016037765273152326,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.17065430184061492,0.1615312563880367,0.12934569815938513,0.12243097833881104,0.29324991497283748,0.29324991497283748,0.3067500850271625,0.3067500850271625
B,A5,D7,0.63071422660860821,0.63071422660860821,0.63071422660860821,0,1,0,0,0,0,0,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0,0,0.43821470930497469,0.43821470930497469,0.56178529069502536,0.56178529069502536,0,0
B,A5,D8,0.55864015821399782,0.54535117538736355,0.57549726760991937,0.03014609222255582,0.30000000000000004,0.59999999999999998,0.10000000000000001,0.050243487037593043,0.050243487037593043,0.030146092222555824,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0.10000000000000001,0.10000000000000001,0.24483906529489782,0.23253749689145722,0.35516093470510218,0.33731641088598691,0.06615956072324887,0.06615956072324887,0.23384043927675116,0.23384043927675116
B,A5,D9,0.55148567045053065,0.53974222881507083,0.56364380227427169,0.023901573459200853,0.30000000000000004,0.69999999999999996,0,0.034145104941715583,0.034145104941715583,0.023901573459200905,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.15626520601082397,0.15092951415284556,0.54373479398917601,0.52516891238795349,0.30000000000000004,0.30000000000000004,0,0
B,A5,D10,0.57845360321544437,0.56821165305097476,0.59023513855163079,0.022023485500656026,0.5,0.5,0,0.044046971001311948,0.044046971001311948,0.022023485500655974,0.22222222222222221,0.30813953488372092,SI,threshold_upper_set,1,1,3,0.5,W1,1,False,0,0,0,0,0.15970170738177847,0.15266733090787327,0.34029829261822153,0.32530918359147076,0.49999999999999989,0.49999999999999989,1.25685625429263e-16,1.25685625429263e-16
